"LAU2","sampY","sampM","sampD"
"EE00600590926",2016,2,6
"EE00600590926",2016,2,7
"EE00600590926",2016,2,8
"EE00600590926",2016,2,9
"EE00600590926",2016,2,10
"EE00600590926",2016,2,11
"EE00600590926",2016,2,12
"EE00600590926",2016,2,13
"EE00600590926",2016,2,15
"EE00600590926",2016,2,14
"EE00600590926",2016,2,16
"EE00600590926",2016,2,17
"EE00600590926",2016,2,18
"EE00600590926",2016,2,19
"EE00600590926",2016,2,20
"EE00600590926",2016,2,21
"EE00600590926",2016,2,22
"EE00600590926",2016,2,23
"EE00600590926",2016,2,24
"EE00600590926",2016,2,25
"EE00600590926",2016,2,26
"EE00600590926",2016,2,27
"EE00600590926",2016,2,28
"EE00600590926",2016,2,29
"EE00600700240",2016,1,1
"EE00600700240",2015,12,31
"EE00600700240",2016,1,4
"EE00600700240",2016,1,2
"EE00600700240",2016,1,3
"EE00600700240",2016,1,5
"EE00600700240",2016,1,6
"EE00600700240",2016,1,7
"EE00600700240",2016,1,8
"EE00600700240",2016,1,9
"EE00600700240",2016,1,10
"EE00600700240",2016,1,11
"EE00600700240",2016,1,12
"EE00600700240",2016,1,13
"EE00600700240",2016,1,14
"EE00600700240",2016,1,15
"EE00600700240",2016,1,16
"EE00600700240",2016,1,17
"EE00600700240",2016,1,18
"EE00600700240",2016,1,19
"EE00600700240",2016,1,20
"EE00600700240",2016,1,21
"EE00600700240",2016,1,22
"EE00600700240",2016,1,23
"EE00600700240",2016,1,24
"EE00600700240",2016,1,25
"EE00600700240",2016,1,26
"EE00600700240",2016,1,27
"EE00600700240",2016,1,28
"EE00600700240",2016,1,29
"EE00600700240",2016,1,30
"EE00600700240",2016,1,31
"EE00600700240",2016,2,1
"EE00600700240",2016,2,2
"EE00600700240",2016,2,3
"EE00600700240",2016,2,4
"EE00600700240",2016,2,5
"EE00600700240",2016,2,6
"EE00600700240",2016,2,7
"EE00600700240",2016,2,8
"EE00600700240",2016,2,9
"EE00600700240",2016,2,10
"EE00600700240",2016,2,11
"EE00600700240",2016,2,12
"EE00600700240",2016,2,13
"EE00600700240",2016,2,15
"EE00600700240",2016,2,14
"EE00600700240",2016,2,16
"EE00600700240",2016,2,17
"EE00600700240",2016,2,18
"EE00600700240",2016,2,19
"EE00600700240",2016,2,20
"EE00600700240",2016,2,21
"EE00600700240",2016,2,22
"EE00600700240",2016,2,23
"EE00600700240",2016,2,24
"EE00600700240",2016,2,25
"EE00600700240",2016,2,26
"EE00600700240",2016,2,27
"EE00600700240",2016,2,28
"EE00600700240",2016,2,29
"EE00600700260",2016,1,1
"EE00600700260",2015,12,31
"EE00600700260",2016,1,4
"EE00600700260",2016,1,2
"EE00600700260",2016,1,3
"EE00600700260",2016,1,5
"EE00600700260",2016,1,6
"EE00600700260",2016,1,7
"EE00600700260",2016,1,8
"EE00600700260",2016,1,9
"EE00600700260",2016,1,10
"EE00600700260",2016,1,11
"EE00600700260",2016,1,12
"EE00600700260",2016,1,13
"EE00600700260",2016,1,14
"EE00600700260",2016,1,15
"EE00600700260",2016,1,16
"EE00600700260",2016,1,17
"EE00600700260",2016,1,18
"EE00600700260",2016,1,19
"EE00600700260",2016,1,20
"EE00600700260",2016,1,21
"EE00600700260",2016,1,22
"EE00600700260",2016,1,23
"EE00600700260",2016,1,24
"EE00600700260",2016,1,25
"EE00600700260",2016,1,26
"EE00600700260",2016,1,27
"EE00600700260",2016,1,28
"EE00600700260",2016,1,29
"EE00600700260",2016,1,30
"EE00600700260",2016,1,31
"EE00600700260",2016,2,1
"EE00600700260",2016,2,2
"EE00600700260",2016,2,3
"EE00600700260",2016,2,4
"EE00600700260",2016,2,5
"EE00600700260",2016,2,6
"EE00600700260",2016,2,7
"EE00600700260",2016,2,8
"EE00600700260",2016,2,9
"EE00600700260",2016,2,10
"EE00600700260",2016,2,11
"EE00600700260",2016,2,12
"EE00600700260",2016,2,13
"EE00600700260",2016,2,15
"EE00600700260",2016,2,14
"EE00600700260",2016,2,16
"EE00600700260",2016,2,17
"EE00600700260",2016,2,18
"EE00600700260",2016,2,19
"EE00600700260",2016,2,20
"EE00600700260",2016,2,21
"EE00600700260",2016,2,22
"EE00600700260",2016,2,23
"EE00600700260",2016,2,24
"EE00600700260",2016,2,25
"EE00600700260",2016,2,26
"EE00600700260",2016,2,27
"EE00600700260",2016,2,28
"EE00600700260",2016,2,29
"EE00600700277",2016,1,1
"EE00600700277",2015,12,31
"EE00600700277",2016,1,4
"EE00600700277",2016,1,2
"EE00600700277",2016,1,3
"EE00600700277",2016,1,5
"EE00600700277",2016,1,6
"EE00600700277",2016,1,7
"EE00600700277",2016,1,8
"EE00600700277",2016,1,9
"EE00600700277",2016,1,10
"EE00600700277",2016,1,11
"EE00600700277",2016,1,12
"EE00600700277",2016,1,13
"EE00600700277",2016,1,14
"EE00600700277",2016,1,15
"EE00600700277",2016,1,16
"EE00600700277",2016,1,17
"EE00600700277",2016,1,18
"EE00600700277",2016,1,19
"EE00600700277",2016,1,20
"EE00600700277",2016,1,21
"EE00600700277",2016,1,22
"EE00600700277",2016,1,23
"EE00600700277",2016,1,24
"EE00600700277",2016,1,25
"EE00600700277",2016,1,26
"EE00600700277",2016,1,27
"EE00600700277",2016,1,28
"EE00600700277",2016,1,29
"EE00600700277",2016,1,30
"EE00600700277",2016,1,31
"EE00600700277",2016,2,1
"EE00600700277",2016,2,2
"EE00600700277",2016,2,3
"EE00600700277",2016,2,4
"EE00600700277",2016,2,5
"EE00600700277",2016,2,6
"EE00600700277",2016,2,7
"EE00600700277",2016,2,8
"EE00600700277",2016,2,9
"EE00600700277",2016,2,10
"EE00600700277",2016,2,11
"EE00600700277",2016,2,12
"EE00600700277",2016,2,13
"EE00600700277",2016,2,15
"EE00600700277",2016,2,14
"EE00600700277",2016,2,16
"EE00600700277",2016,2,17
"EE00600700277",2016,2,18
"EE00600700277",2016,2,19
"EE00600700277",2016,2,20
"EE00600700277",2016,2,21
"EE00600700277",2016,2,22
"EE00600700277",2016,2,23
"EE00600700277",2016,2,24
"EE00600700277",2016,2,25
"EE00600700277",2016,2,26
"EE00600700277",2016,2,27
"EE00600700277",2016,2,28
"EE00600700277",2016,2,29
"EE00600700292",2016,1,1
"EE00600700292",2015,12,31
"EE00600700292",2016,1,4
"EE00600700292",2016,1,2
"EE00600700292",2016,1,3
"EE00600700292",2016,1,5
"EE00600700292",2016,1,6
"EE00600700292",2016,1,7
"EE00600700292",2016,1,8
"EE00600700292",2016,1,9
"EE00600700292",2016,1,10
"EE00600700292",2016,1,11
"EE00600700292",2016,1,12
"EE00600700292",2016,1,13
"EE00600700292",2016,1,14
"EE00600700292",2016,1,15
"EE00600700292",2016,1,16
"EE00600700292",2016,1,17
"EE00600700292",2016,1,18
"EE00600700292",2016,1,19
"EE00600700292",2016,1,20
"EE00600700292",2016,1,21
"EE00600700292",2016,1,22
"EE00600700292",2016,1,23
"EE00600700292",2016,1,24
"EE00600700292",2016,1,25
"EE00600700292",2016,1,26
"EE00600700292",2016,1,27
"EE00600700292",2016,1,28
"EE00600700292",2016,1,29
"EE00600700292",2016,1,30
"EE00600700292",2016,1,31
"EE00600700292",2016,2,1
"EE00600700292",2016,2,2
"EE00600700292",2016,2,3
"EE00600700292",2016,2,4
"EE00600700292",2016,2,5
"EE00600700292",2016,2,6
"EE00600700292",2016,2,7
"EE00600700292",2016,2,8
"EE00600700292",2016,2,9
"EE00600700292",2016,2,10
"EE00600700292",2016,2,11
"EE00600700292",2016,2,12
"EE00600700292",2016,2,13
"EE00600700292",2016,2,15
"EE00600700292",2016,2,14
"EE00600700292",2016,2,16
"EE00600700292",2016,2,17
"EE00600700292",2016,2,18
"EE00600700292",2016,2,19
"EE00600700292",2016,2,20
"EE00600700292",2016,2,21
"EE00600700292",2016,2,22
"EE00600700292",2016,2,23
"EE00600700292",2016,2,24
"EE00600700292",2016,2,25
"EE00600700292",2016,2,26
"EE00600700292",2016,2,27
"EE00600700292",2016,2,28
"EE00600700292",2016,2,29
"EE00600700317",2016,1,1
"EE00600700317",2015,12,31
"EE00600700317",2016,1,4
"EE00600700317",2016,1,2
"EE00600700317",2016,1,3
"EE00600700317",2016,1,5
"EE00600700317",2016,1,6
"EE00600700317",2016,1,7
"EE00600700317",2016,1,8
"EE00600700317",2016,1,9
"EE00600700317",2016,1,10
"EE00600700317",2016,1,11
"EE00600700317",2016,1,12
"EE00600700317",2016,1,13
"EE00600700317",2016,1,14
"EE00600700317",2016,1,15
"EE00600700317",2016,1,16
"EE00600700317",2016,1,17
"EE00600700317",2016,1,18
"EE00600700317",2016,1,19
"EE00600700317",2016,1,20
"EE00600700317",2016,1,21
"EE00600700317",2016,1,22
"EE00600700317",2016,1,23
"EE00600700317",2016,1,24
"EE00600700317",2016,1,25
"EE00600700317",2016,1,26
"EE00600700317",2016,1,27
"EE00600700317",2016,1,28
"EE00600700317",2016,1,29
"EE00600700317",2016,1,30
"EE00600700317",2016,1,31
"EE00600700317",2016,2,1
"EE00600700317",2016,2,2
"EE00600700317",2016,2,3
"EE00600700317",2016,2,4
"EE00600700317",2016,2,5
"EE00600700317",2016,2,6
"EE00600700317",2016,2,7
"EE00600700317",2016,2,8
"EE00600700317",2016,2,9
"EE00600700317",2016,2,10
"EE00600700317",2016,2,11
"EE00600700317",2016,2,12
"EE00600700317",2016,2,13
"EE00600700317",2016,2,15
"EE00600700317",2016,2,14
"EE00600700317",2016,2,16
"EE00600700317",2016,2,17
"EE00600700317",2016,2,18
"EE00600700317",2016,2,19
"EE00600700317",2016,2,20
"EE00600700317",2016,2,21
"EE00600700317",2016,2,22
"EE00600700317",2016,2,23
"EE00600700317",2016,2,24
"EE00600700317",2016,2,25
"EE00600700317",2016,2,26
"EE00600700317",2016,2,27
"EE00600700317",2016,2,28
"EE00600700317",2016,2,29
"EE00600700375",2016,1,1
"EE00600700375",2015,12,31
"EE00600700375",2016,1,4
"EE00600700375",2016,1,2
"EE00600700375",2016,1,3
"EE00600700375",2016,1,5
"EE00600700375",2016,1,6
"EE00600700375",2016,1,7
"EE00600700375",2016,1,8
"EE00600700375",2016,1,9
"EE00600700375",2016,1,10
"EE00600700375",2016,1,11
"EE00600700375",2016,1,12
"EE00600700375",2016,1,13
"EE00600700375",2016,1,14
"EE00600700375",2016,1,15
"EE00600700375",2016,1,16
"EE00600700375",2016,1,17
"EE00600700375",2016,1,18
"EE00600700375",2016,1,19
"EE00600700375",2016,1,20
"EE00600700375",2016,1,21
"EE00600700375",2016,1,22
"EE00600700375",2016,1,23
"EE00600700375",2016,1,24
"EE00600700375",2016,1,25
"EE00600700375",2016,1,26
"EE00600700375",2016,1,27
"EE00600700375",2016,1,28
"EE00600700375",2016,1,29
"EE00600700375",2016,1,30
"EE00600700375",2016,1,31
"EE00600700375",2016,2,1
"EE00600700375",2016,2,2
"EE00600700375",2016,2,3
"EE00600700375",2016,2,4
"EE00600700375",2016,2,5
"EE00600700375",2016,2,6
"EE00600700375",2016,2,7
"EE00600700375",2016,2,8
"EE00600700375",2016,2,9
"EE00600700375",2016,2,10
"EE00600700375",2016,2,11
"EE00600700375",2016,2,12
"EE00600700375",2016,2,13
"EE00600700375",2016,2,15
"EE00600700375",2016,2,14
"EE00600700375",2016,2,16
"EE00600700375",2016,2,17
"EE00600700375",2016,2,18
"EE00600700375",2016,2,19
"EE00600700375",2016,2,20
"EE00600700375",2016,2,21
"EE00600700375",2016,2,22
"EE00600700375",2016,2,23
"EE00600700375",2016,2,24
"EE00600700375",2016,2,25
"EE00600700375",2016,2,26
"EE00600700375",2016,2,27
"EE00600700375",2016,2,28
"EE00600700375",2016,2,29
"EE00600700504",2016,1,1
"EE00600700504",2015,12,31
"EE00600700504",2016,1,4
"EE00600700504",2016,1,2
"EE00600700504",2016,1,3
"EE00600700504",2016,1,5
"EE00600700504",2016,1,6
"EE00600700504",2016,1,7
"EE00600700504",2016,1,8
"EE00600700504",2016,1,9
"EE00600700504",2016,1,10
"EE00600700504",2016,1,11
"EE00600700504",2016,1,12
"EE00600700504",2016,1,13
"EE00600700504",2016,1,14
"EE00600700504",2016,1,15
"EE00600700504",2016,1,16
"EE00600700504",2016,1,17
"EE00600700504",2016,1,18
"EE00600700504",2016,1,19
"EE00600700504",2016,1,20
"EE00600700504",2016,1,21
"EE00600700504",2016,1,22
"EE00600700504",2016,1,23
"EE00600700504",2016,1,24
"EE00600700504",2016,1,25
"EE00600700504",2016,1,26
"EE00600700504",2016,1,27
"EE00600700504",2016,1,28
"EE00600700504",2016,1,29
"EE00600700504",2016,1,30
"EE00600700504",2016,1,31
"EE00600700504",2016,2,1
"EE00600700504",2016,2,2
"EE00600700504",2016,2,3
"EE00600700504",2016,2,4
"EE00600700504",2016,2,5
"EE00600700504",2016,2,6
"EE00600700504",2016,2,7
"EE00600700504",2016,2,8
"EE00600700504",2016,2,9
"EE00600700504",2016,2,10
"EE00600700504",2016,2,11
"EE00600700504",2016,2,12
"EE00600700504",2016,2,13
"EE00600700504",2016,2,15
"EE00600700504",2016,2,14
"EE00600700504",2016,2,16
"EE00600700504",2016,2,17
"EE00600700504",2016,2,18
"EE00600700504",2016,2,19
"EE00600700504",2016,2,20
"EE00600700504",2016,2,21
"EE00600700504",2016,2,22
"EE00600700504",2016,2,23
"EE00600700504",2016,2,24
"EE00600700504",2016,2,25
"EE00600700504",2016,2,26
"EE00600700504",2016,2,27
"EE00600700504",2016,2,28
"EE00600700504",2016,2,29
"EE00600700654",2016,1,1
"EE00600700654",2015,12,31
"EE00600700654",2016,1,4
"EE00600700654",2016,1,2
"EE00600700654",2016,1,3
"EE00600700654",2016,1,5
"EE00600700654",2016,1,6
"EE00600700654",2016,1,7
"EE00600700654",2016,1,8
"EE00600700654",2016,1,9
"EE00600700654",2016,1,10
"EE00600700654",2016,1,11
"EE00600700654",2016,1,12
"EE00600700654",2016,1,13
"EE00600700654",2016,1,14
"EE00600700654",2016,1,15
"EE00600700654",2016,1,16
"EE00600700654",2016,1,17
"EE00600700654",2016,1,18
"EE00600700654",2016,1,19
"EE00600700654",2016,1,20
"EE00600700654",2016,1,21
"EE00600700654",2016,1,22
"EE00600700654",2016,1,23
"EE00600700654",2016,1,24
"EE00600700654",2016,1,25
"EE00600700654",2016,1,26
"EE00600700654",2016,1,27
"EE00600700654",2016,1,28
"EE00600700654",2016,1,29
"EE00600700654",2016,1,30
"EE00600700654",2016,1,31
"EE00600700654",2016,2,1
"EE00600700654",2016,2,2
"EE00600700654",2016,2,3
"EE00600700654",2016,2,4
"EE00600700654",2016,2,5
"EE00600700654",2016,2,6
"EE00600700654",2016,2,7
"EE00600700654",2016,2,8
"EE00600700654",2016,2,9
"EE00600700654",2016,2,10
"EE00600700654",2016,2,11
"EE00600700654",2016,2,12
"EE00600700654",2016,2,13
"EE00600700654",2016,2,15
"EE00600700654",2016,2,14
"EE00600700654",2016,2,16
"EE00600700654",2016,2,17
"EE00600700654",2016,2,18
"EE00600700654",2016,2,19
"EE00600700654",2016,2,20
"EE00600700654",2016,2,21
"EE00600700654",2016,2,22
"EE00600700654",2016,2,23
"EE00600700654",2016,2,24
"EE00600700654",2016,2,25
"EE00600700654",2016,2,26
"EE00600700654",2016,2,27
"EE00600700654",2016,2,28
"EE00600700654",2016,2,29
"EE00600700669",2016,1,1
"EE00600700669",2015,12,31
"EE00600700669",2016,1,4
"EE00600700669",2016,1,2
"EE00600700669",2016,1,3
"EE00600700669",2016,1,5
"EE00600700669",2016,1,6
"EE00600700669",2016,1,7
"EE00600700669",2016,1,8
"EE00600700669",2016,1,9
"EE00600700669",2016,1,10
"EE00600700669",2016,1,11
"EE00600700669",2016,1,12
"EE00600700669",2016,1,13
"EE00600700669",2016,1,14
"EE00600700669",2016,1,15
"EE00600700669",2016,1,16
"EE00600700669",2016,1,17
"EE00600700669",2016,1,18
"EE00600700669",2016,1,19
"EE00600700669",2016,1,20
"EE00600700669",2016,1,21
"EE00600700669",2016,1,22
"EE00600700669",2016,1,23
"EE00600700669",2016,1,24
"EE00600700669",2016,1,25
"EE00600700669",2016,1,26
"EE00600700669",2016,1,27
"EE00600700669",2016,1,28
"EE00600700669",2016,1,29
"EE00600700669",2016,1,30
"EE00600700669",2016,1,31
"EE00600700669",2016,2,1
"EE00600700669",2016,2,2
"EE00600700669",2016,2,3
"EE00600700669",2016,2,4
"EE00600700669",2016,2,5
"EE00600700669",2016,2,6
"EE00600700669",2016,2,7
"EE00600700669",2016,2,8
"EE00600700669",2016,2,9
"EE00600700669",2016,2,10
"EE00600700669",2016,2,11
"EE00600700669",2016,2,12
"EE00600700669",2016,2,13
"EE00600700669",2016,2,15
"EE00600700669",2016,2,14
"EE00600700669",2016,2,16
"EE00600700669",2016,2,17
"EE00600700669",2016,2,18
"EE00600700669",2016,2,19
"EE00600700669",2016,2,20
"EE00600700669",2016,2,21
"EE00600700669",2016,2,22
"EE00600700669",2016,2,23
"EE00600700669",2016,2,24
"EE00600700669",2016,2,25
"EE00600700669",2016,2,26
"EE00600700669",2016,2,27
"EE00600700669",2016,2,28
"EE00600700669",2016,2,29
"EE00600700884",2016,1,1
"EE00600700884",2015,12,31
"EE00600700884",2016,1,4
"EE00600700884",2016,1,2
"EE00600700884",2016,1,3
"EE00600700884",2016,1,5
"EE00600700884",2016,1,6
"EE00600700884",2016,1,7
"EE00600700884",2016,1,8
"EE00600700884",2016,1,9
"EE00600700884",2016,1,10
"EE00600700884",2016,1,11
"EE00600700884",2016,1,12
"EE00600700884",2016,1,13
"EE00600700884",2016,1,14
"EE00600700884",2016,1,15
"EE00600700884",2016,1,16
"EE00600700884",2016,1,17
"EE00600700884",2016,1,18
"EE00600700884",2016,1,19
"EE00600700884",2016,1,20
"EE00600700884",2016,1,21
"EE00600700884",2016,1,22
"EE00600700884",2016,1,23
"EE00600700884",2016,1,24
"EE00600700884",2016,1,25
"EE00600700884",2016,1,26
"EE00600700884",2016,1,27
"EE00600700884",2016,1,28
"EE00600700884",2016,1,29
"EE00600700884",2016,1,30
"EE00600700884",2016,1,31
"EE00600700884",2016,2,1
"EE00600700884",2016,2,2
"EE00600700884",2016,2,3
"EE00600700884",2016,2,4
"EE00600700884",2016,2,5
"EE00600700884",2016,2,6
"EE00600700884",2016,2,7
"EE00600700884",2016,2,8
"EE00600700884",2016,2,9
"EE00600700884",2016,2,10
"EE00600700884",2016,2,11
"EE00600700884",2016,2,12
"EE00600700884",2016,2,13
"EE00600700884",2016,2,15
"EE00600700884",2016,2,14
"EE00600700884",2016,2,16
"EE00600700884",2016,2,17
"EE00600700884",2016,2,18
"EE00600700884",2016,2,19
"EE00600700884",2016,2,20
"EE00600700884",2016,2,21
"EE00600700884",2016,2,22
"EE00600700884",2016,2,23
"EE00600700884",2016,2,24
"EE00600700884",2016,2,25
"EE00600700884",2016,2,26
"EE00600700884",2016,2,27
"EE00600700884",2016,2,28
"EE00600700884",2016,2,29
"EE00700440122",2016,1,1
"EE00700440122",2015,12,31
"EE00700440122",2016,1,4
"EE00700440122",2016,1,2
"EE00700440122",2016,1,3
"EE00700440122",2016,1,5
"EE00700440122",2016,1,6
"EE00700440122",2016,1,7
"EE00700440122",2016,1,8
"EE00700440122",2016,1,9
"EE00700440122",2016,1,10
"EE00700440122",2016,1,11
"EE00700440122",2016,1,12
"EE00700440122",2016,1,13
"EE00700440122",2016,1,14
"EE00700440122",2016,1,15
"EE00700440122",2016,1,16
"EE00700440122",2016,1,17
"EE00700440122",2016,1,18
"EE00700440122",2016,1,19
"EE00700440122",2016,1,20
"EE00700440122",2016,1,21
"EE00700440122",2016,1,22
"EE00700440122",2016,1,23
"EE00700440122",2016,1,24
"EE00700440122",2016,1,25
"EE00700440122",2016,1,26
"EE00700440122",2016,1,27
"EE00700440122",2016,1,28
"EE00700440122",2016,1,29
"EE00700440122",2016,1,30
"EE00700440122",2016,1,31
"EE00700440122",2016,2,1
"EE00700440122",2016,2,2
"EE00700440122",2016,2,3
"EE00700440122",2016,2,4
"EE00700440122",2016,2,5
"EE00700440122",2016,2,6
"EE00700440122",2016,2,7
"EE00700440122",2016,2,8
"EE00700440122",2016,2,9
"EE00700440122",2016,2,10
"EE00700440122",2016,2,11
"EE00700440122",2016,2,12
"EE00700440122",2016,2,13
"EE00700440122",2016,2,15
"EE00700440122",2016,2,14
"EE00700440122",2016,2,16
"EE00700440122",2016,2,17
"EE00700440122",2016,2,18
"EE00700440122",2016,2,19
"EE00700440122",2016,2,20
"EE00700440122",2016,2,21
"EE00700440122",2016,2,22
"EE00700440122",2016,2,23
"EE00700440122",2016,2,24
"EE00700440122",2016,2,25
"EE00700440122",2016,2,26
"EE00700440122",2016,2,27
"EE00700440122",2016,2,28
"EE00700440122",2016,2,29
"EE00700440154",2016,1,1
"EE00700440154",2015,12,31
"EE00700440154",2016,1,4
"EE00700440154",2016,1,2
"EE00700440154",2016,1,3
"EE00700440154",2016,1,5
"EE00700440154",2016,1,6
"EE00700440154",2016,1,7
"EE00700440154",2016,1,8
"EE00700440154",2016,1,9
"EE00700440154",2016,1,10
"EE00700440154",2016,1,11
"EE00700440154",2016,1,12
"EE00700440154",2016,1,13
"EE00700440154",2016,1,14
"EE00700440154",2016,1,15
"EE00700440154",2016,1,16
"EE00700440154",2016,1,17
"EE00700440154",2016,1,18
"EE00700440154",2016,1,19
"EE00700440154",2016,1,20
"EE00700440154",2016,1,21
"EE00700440154",2016,1,22
"EE00700440154",2016,1,23
"EE00700440154",2016,1,24
"EE00700440154",2016,1,25
"EE00700440154",2016,1,26
"EE00700440154",2016,1,27
"EE00700440154",2016,1,28
"EE00700440154",2016,1,29
"EE00700440154",2016,1,30
"EE00700440154",2016,1,31
"EE00700440154",2016,2,1
"EE00700440154",2016,2,2
"EE00700440154",2016,2,3
"EE00700440154",2016,2,4
"EE00700440154",2016,2,5
"EE00700440154",2016,2,6
"EE00700440154",2016,2,7
"EE00700440154",2016,2,8
"EE00700440154",2016,2,9
"EE00700440154",2016,2,10
"EE00700440154",2016,2,11
"EE00700440154",2016,2,12
"EE00700440154",2016,2,13
"EE00700440154",2016,2,15
"EE00700440154",2016,2,14
"EE00700440154",2016,2,16
"EE00700440154",2016,2,17
"EE00700440154",2016,2,18
"EE00700440154",2016,2,19
"EE00700440154",2016,2,20
"EE00700440154",2016,2,21
"EE00700440154",2016,2,22
"EE00700440154",2016,2,23
"EE00700440154",2016,2,24
"EE00700440154",2016,2,25
"EE00700440154",2016,2,26
"EE00700440154",2016,2,27
"EE00700440154",2016,2,28
"EE00700440154",2016,2,29
"EE00700440164",2016,1,1
"EE00700440164",2015,12,31
"EE00700440164",2016,1,4
"EE00700440164",2016,1,2
"EE00700440164",2016,1,3
"EE00700440164",2016,1,5
"EE00700440164",2016,1,6
"EE00700440164",2016,1,7
"EE00700440164",2016,1,8
"EE00700440164",2016,1,9
"EE00700440164",2016,1,10
"EE00700440164",2016,1,11
"EE00700440164",2016,1,12
"EE00700440164",2016,1,13
"EE00700440164",2016,1,14
"EE00700440164",2016,1,15
"EE00700440164",2016,1,16
"EE00700440164",2016,1,17
"EE00700440164",2016,1,18
"EE00700440164",2016,1,19
"EE00700440164",2016,1,20
"EE00700440164",2016,1,21
"EE00700440164",2016,1,22
"EE00700440164",2016,1,23
"EE00700440164",2016,1,24
"EE00700440164",2016,1,25
"EE00700440164",2016,1,26
"EE00700440164",2016,1,27
"EE00700440164",2016,1,28
"EE00700440164",2016,1,29
"EE00700440164",2016,1,30
"EE00700440164",2016,1,31
"EE00700440164",2016,2,1
"EE00700440164",2016,2,2
"EE00700440164",2016,2,3
"EE00700440164",2016,2,4
"EE00700440164",2016,2,5
"EE00700440164",2016,2,6
"EE00700440164",2016,2,7
"EE00700440164",2016,2,8
"EE00700440164",2016,2,9
"EE00700440164",2016,2,10
"EE00700440164",2016,2,11
"EE00700440164",2016,2,12
"EE00700440164",2016,2,13
"EE00700440164",2016,2,15
"EE00700440164",2016,2,14
"EE00700440164",2016,2,16
"EE00700440164",2016,2,17
"EE00700440164",2016,2,18
"EE00700440164",2016,2,19
"EE00700440164",2016,2,20
"EE00700440164",2016,2,21
"EE00700440164",2016,2,22
"EE00700440164",2016,2,23
"EE00700440164",2016,2,24
"EE00700440164",2016,2,25
"EE00700440164",2016,2,26
"EE00700440164",2016,2,27
"EE00700440164",2016,2,28
"EE00700440164",2016,2,29
"EE00700440224",2016,1,1
"EE00700440224",2015,12,31
"EE00700440224",2016,1,4
"EE00700440224",2016,1,2
"EE00700440224",2016,1,3
"EE00700440224",2016,1,5
"EE00700440224",2016,1,6
"EE00700440224",2016,1,7
"EE00700440224",2016,1,8
"EE00700440224",2016,1,9
"EE00700440224",2016,1,10
"EE00700440224",2016,1,11
"EE00700440224",2016,1,12
"EE00700440224",2016,1,13
"EE00700440224",2016,1,14
"EE00700440224",2016,1,15
"EE00700440224",2016,1,16
"EE00700440224",2016,1,17
"EE00700440224",2016,1,18
"EE00700440224",2016,1,19
"EE00700440224",2016,1,20
"EE00700440224",2016,1,21
"EE00700440224",2016,1,22
"EE00700440224",2016,1,23
"EE00700440224",2016,1,24
"EE00700440224",2016,1,25
"EE00700440224",2016,1,26
"EE00700440224",2016,1,27
"EE00700440224",2016,1,28
"EE00700440224",2016,1,29
"EE00700440224",2016,1,30
"EE00700440224",2016,1,31
"EE00700440224",2016,2,1
"EE00700440224",2016,2,2
"EE00700440224",2016,2,3
"EE00700440224",2016,2,4
"EE00700440224",2016,2,5
"EE00700440224",2016,2,6
"EE00700440224",2016,2,7
"EE00700440224",2016,2,8
"EE00700440224",2016,2,9
"EE00700440224",2016,2,10
"EE00700440224",2016,2,11
"EE00700440224",2016,2,12
"EE00700440224",2016,2,13
"EE00700440224",2016,2,15
"EE00700440224",2016,2,14
"EE00700440224",2016,2,16
"EE00700440224",2016,2,17
"EE00700440224",2016,2,18
"EE00700440224",2016,2,19
"EE00700440224",2016,2,20
"EE00700440224",2016,2,21
"EE00700440224",2016,2,22
"EE00700440224",2016,2,23
"EE00700440224",2016,2,24
"EE00700440224",2016,2,25
"EE00700440224",2016,2,26
"EE00700440224",2016,2,27
"EE00700440224",2016,2,28
"EE00700440224",2016,2,29
"EE00700440229",2016,1,1
"EE00700440229",2015,12,31
"EE00700440229",2016,1,4
"EE00700440229",2016,1,2
"EE00700440229",2016,1,3
"EE00700440229",2016,1,5
"EE00700440229",2016,1,6
"EE00700440229",2016,1,7
"EE00700440229",2016,1,8
"EE00700440229",2016,1,9
"EE00700440229",2016,1,10
"EE00700440229",2016,1,11
"EE00700440229",2016,1,12
"EE00700440229",2016,1,13
"EE00700440229",2016,1,14
"EE00700440229",2016,1,15
"EE00700440229",2016,1,16
"EE00700440229",2016,1,17
"EE00700440229",2016,1,18
"EE00700440229",2016,1,19
"EE00700440229",2016,1,20
"EE00700440229",2016,1,21
"EE00700440229",2016,1,22
"EE00700440229",2016,1,23
"EE00700440229",2016,1,24
"EE00700440229",2016,1,25
"EE00700440229",2016,1,26
"EE00700440229",2016,1,27
"EE00700440229",2016,1,28
"EE00700440229",2016,1,29
"EE00700440229",2016,1,30
"EE00700440229",2016,1,31
"EE00700440229",2016,2,1
"EE00700440229",2016,2,2
"EE00700440229",2016,2,3
"EE00700440229",2016,2,4
"EE00700440229",2016,2,5
"EE00700440229",2016,2,6
"EE00700440229",2016,2,7
"EE00700440229",2016,2,8
"EE00700440229",2016,2,9
"EE00700440229",2016,2,10
"EE00700440229",2016,2,11
"EE00700440229",2016,2,12
"EE00700440229",2016,2,13
"EE00700440229",2016,2,15
"EE00700440229",2016,2,14
"EE00700440229",2016,2,16
"EE00700440229",2016,2,17
"EE00700440229",2016,2,18
"EE00700440229",2016,2,19
"EE00700440229",2016,2,20
"EE00700440229",2016,2,21
"EE00700440229",2016,2,22
